PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Unknown,CryoSleep_False,CryoSleep_True,CryoSleep_Unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_Unknown,VIP_False,VIP_True,VIP_Unknown,Transported_False,Transported_True,CabinSide_P,CabinSide_S,CabinSide_Unknown,AgeBinned_Child,AgeBinned_Elder,AgeBinned_Senior,AgeBinned_Teenager,AgeBinned_Young
3715_02,G/602/P,1.0,0.0,0.0,0.0,0.0,0.0,Tamie Hubbarton,3715,2,4.0,Hubbarton,8.0,G,602,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False
3715_03,G/602/P,2.0,0.0,0.0,0.0,0.0,0.0,Vane Hubbarton,3715,3,4.0,Hubbarton,8.0,G,602,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
3715_04,G/602/P,16.0,0.0,0.0,0.0,0.0,0.0,Hen Hubbarton,3715,4,4.0,Hubbarton,8.0,G,602,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
3716_01,G/603/P,18.0,18.0,2.0,1769.0,1.0,2.0,Fredy Batestonley,3716,1,1.0,Batestonley,7.0,G,603,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3719_01,,28.0,1193.0,0.0,1987.0,0.0,0.0,Spros Mone,3719,1,2.0,Mone,4.0,Unknown,Unknown,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
3719_02,F/704/S,45.0,0.0,0.0,0.0,0.0,0.0,Gocock Mone,3719,2,2.0,Mone,4.0,F,704,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3724_01,G/609/S,24.0,0.0,0.0,0.0,0.0,0.0,Yvonna Mcdowns,3724,1,1.0,Mcdowns,4.0,G,609,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3726_01,G/604/P,35.0,0.0,0.0,0.0,251.73266745005876,0.0,Brence Bardina,3726,1,1.0,Bardina,5.0,G,604,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3728_01,G/612/S,16.0,0.0,0.0,0.0,0.0,0.0,Dianya Roachoanand,3728,1,1.0,Roachoanand,6.0,G,612,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3729_01,G/605/P,40.0,0.0,0.0,0.0,0.0,0.0,Unknown,3729,1,1.0,Unknown,5.428117273048393,G,605,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3732_01,A/43/S,5.0,195.06778665413535,0.0,0.0,0.0,0.0,Sheleon Scoudelle,3732,1,4.0,Scoudelle,8.0,A,43,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
3732_02,A/43/S,29.0,0.0,5292.0,0.0,2989.0,3742.0,Unknown,3732,2,4.0,Unknown,5.428117273048393,A,43,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3732_03,A/43/S,31.0,0.0,0.0,0.0,0.0,0.0,Luxonon Scoudelle,3732,3,4.0,Scoudelle,8.0,A,43,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3732_04,A/43/S,27.0,2224.0,588.0,150.392221567472,173.0,71.0,Duhra Scoudelle,3732,4,4.0,Scoudelle,8.0,A,43,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3733_01,D/118/S,34.0,0.0,4.0,0.0,685.0,1779.0,Dilatik Semootor,3733,1,1.0,Semootor,1.0,D,118,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
3734_01,G/606/P,15.0,0.0,0.0,0.0,0.0,0.0,Mollen Bairdford,3734,1,1.0,Bairdford,4.0,G,606,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3735_01,D/119/S,43.0,2.0,3846.0,0.0,3.0,346.0,Zedarga Reeddommy,3735,1,2.0,Reeddommy,7.0,D,119,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3735_02,D/119/S,30.0,0.0,787.0,116.0,1924.0,2.0,Shail Reeddommy,3735,2,2.0,Reeddommy,7.0,D,119,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3736_01,B/145/S,61.0,328.0,5193.0,0.0,20.0,533.0,Genif Amincrerus,3736,1,1.0,Amincrerus,3.0,B,145,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3737_01,G/614/S,48.0,0.0,0.0,632.0,250.0,0.0,Ryany Bucklandez,3737,1,2.0,Bucklandez,5.0,G,614,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3737_02,G/614/S,17.0,0.0,0.0,0.0,0.0,0.0,Ellana Bucklandez,3737,2,2.0,Bucklandez,5.0,G,614,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3739_01,G/615/S,19.0,0.0,312.0,2.0,76.0,418.0,Francy Johnsby,3739,1,1.0,Johnsby,6.0,G,615,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3741_01,B/117/P,29.0,0.0,0.0,0.0,0.0,0.0,Tabik Pulgaly,3741,1,1.0,Pulgaly,5.0,B,117,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3742_01,G/607/P,2.0,0.0,0.0,150.392221567472,0.0,0.0,Luzel Hickett,3742,1,2.0,Hickett,6.0,G,607,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
3742_02,G/607/P,24.0,0.0,0.0,0.0,0.0,0.0,Paulia Hickett,3742,2,2.0,Hickett,6.0,G,607,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3743_01,G/616/S,19.0,0.0,827.0,5.0,55.0,0.0,Lyny Jenningley,3743,1,1.0,Jenningley,2.0,G,616,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3744_01,E/249/S,34.0,0.0,490.0,869.0,0.0,0.0,Denuts Ropie,3744,1,1.0,Ropie,6.0,E,249,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
3745_01,G/608/P,19.0,195.06778665413535,2.0,14.0,755.0,0.0,Ellena Mckinsond,3745,1,1.0,Mckinsond,10.0,G,608,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3747_01,B/118/P,39.0,0.0,2576.0,0.0,234.0,237.0,Achium Entratable,3747,1,4.0,Entratable,3.0,B,118,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3747_02,B/118/P,26.0,0.0,0.0,0.0,0.0,0.0,Lesat Brakebarne,3747,2,4.0,Brakebarne,2.0,B,118,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3747_03,B/118/P,53.0,0.0,3377.0,0.0,193.0,3742.0,Dsch Brakebarne,3747,3,4.0,Brakebarne,2.0,B,118,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3747_04,B/118/P,18.0,0.0,0.0,0.0,0.0,0.0,Tabiton Ambleetive,3747,4,4.0,Ambleetive,6.0,B,118,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3748_01,F/774/P,28.81782945736434,0.0,0.0,0.0,0.0,0.0,Pot Gin,3748,1,1.0,Gin,5.0,F,774,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False
3749_01,B/119/P,45.0,0.0,0.0,0.0,0.0,0.0,Enibik Fordulgaug,3749,1,2.0,Fordulgaug,5.0,B,119,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3749_02,B/119/P,32.0,0.0,0.0,0.0,0.0,0.0,Gimpus Fordulgaug,3749,2,2.0,Fordulgaug,5.0,B,119,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3750_01,F/775/P,18.0,64.0,0.0,3.0,3440.0,5.0,Antone Mayods,3750,1,2.0,Mayods,9.0,F,775,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
3750_02,G/610/P,48.0,396.0,0.0,150.392221567472,0.0,297.0,Leony Mayods,3750,2,2.0,Mayods,9.0,G,610,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3751_01,,24.0,0.0,274.0,594.0,35.0,658.0,Ambert Ericksonga,3751,1,1.0,Ericksonga,3.0,Unknown,Unknown,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3752_01,D/120/S,52.0,0.0,5.0,0.0,108.0,1788.0,Tarrak Femoused,3752,1,1.0,Femoused,3.0,D,120,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3753_01,F/776/P,55.0,0.0,519.0,131.0,63.0,3.0,Unknown,3753,1,1.0,Unknown,5.428117273048393,F,776,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3754_01,G/611/P,43.0,0.0,0.0,0.0,0.0,242.57260435038214,Naomin Sterson,3754,1,1.0,Sterson,5.0,G,611,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3755_01,,24.0,0.0,0.0,0.0,0.0,0.0,Stendy Gallencis,3755,1,2.0,Gallencis,6.0,Unknown,Unknown,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
3755_02,G/612/P,8.0,0.0,0.0,0.0,0.0,0.0,Unknown,3755,2,2.0,Unknown,5.428117273048393,G,612,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
3756_01,F/707/S,18.0,195.06778665413535,0.0,0.0,0.0,0.0,Blus Snoaf,3756,1,1.0,Snoaf,2.0,F,707,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3757_01,G/617/S,38.0,0.0,0.0,0.0,0.0,0.0,Loresa Hubbarrison,3757,1,1.0,Hubbarrison,9.0,G,617,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3758_01,G/618/S,18.0,381.0,4.0,0.0,0.0,368.0,Ianya Litthews,3758,1,2.0,Litthews,15.0,G,618,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
3758_02,G/618/S,23.0,0.0,0.0,0.0,0.0,0.0,Oraine Litthews,3758,2,2.0,Litthews,15.0,G,618,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3759_01,G/619/S,26.0,0.0,0.0,0.0,0.0,0.0,Elene Hendrys,3759,1,1.0,Hendrys,5.0,G,619,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3760_01,G/613/P,21.0,0.0,0.0,0.0,0.0,0.0,Paulia Kennetty,3760,1,1.0,Kennetty,4.0,G,613,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3761_01,E/222/P,45.0,824.0,2196.0,385.0,19.0,1113.0,Nuscham Stingive,3761,1,1.0,Stingive,4.0,E,222,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3765_01,F/709/S,24.0,0.0,0.0,0.0,251.73266745005876,0.0,Jayrin Cle,3765,1,1.0,Cle,1.0,F,709,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3767_01,B/146/S,44.0,0.0,280.0,112.0,0.0,3742.0,Sadaton Alenat,3767,1,1.0,Alenat,3.0,B,146,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3768_01,F/710/S,20.0,0.0,0.0,717.0,0.0,0.0,Jonaye Rushing,3768,1,1.0,Rushing,2.0,F,710,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3769_01,E/251/S,47.0,1037.0,0.0,258.0,4.0,0.0,Guar Stead,3769,1,1.0,Stead,2.0,E,251,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3770_01,G/615/P,16.0,0.0,0.0,0.0,251.73266745005876,0.0,Deandy Anthompson,3770,1,1.0,Anthompson,7.0,G,615,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3771_01,B/120/P,28.0,80.0,828.0,0.0,3721.0,3742.0,Mesarid Pinoffent,3771,1,1.0,Pinoffent,1.0,B,120,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3772_01,G/616/P,8.0,0.0,0.0,0.0,0.0,0.0,Tarah Castron,3772,1,2.0,Castron,5.0,G,616,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
3772_02,F/777/P,20.0,0.0,375.483196239718,422.0,0.0,0.0,Tany Castron,3772,2,2.0,Castron,5.0,F,777,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3773_01,F/711/S,22.0,2.0,257.0,348.0,2.0,0.0,Ivanna Prestonard,3773,1,3.0,Prestonard,7.0,F,711,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3773_02,F/711/S,42.0,55.0,0.0,1503.0,0.0,0.0,Joeula Prestonard,3773,2,3.0,Prestonard,7.0,F,711,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3773_03,F/711/S,23.0,0.0,552.0,44.0,0.0,661.0,Wena Prestonard,3773,3,3.0,Prestonard,7.0,F,711,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3774_01,F/778/P,30.0,513.0,0.0,0.0,0.0,317.0,Wayney Willy,3774,1,3.0,Willy,11.0,F,778,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3774_02,G/617/P,18.0,0.0,0.0,0.0,0.0,0.0,Nelly Willy,3774,2,3.0,Willy,11.0,G,617,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
3774_03,F/778/P,35.0,227.0,117.0,394.0,9.0,56.0,Dorah Willy,3774,3,3.0,Willy,11.0,F,778,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3775_01,F/712/S,42.0,0.0,0.0,0.0,0.0,0.0,Coate Buche,3775,1,2.0,Buche,7.0,F,712,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3775_02,F/712/S,46.0,0.0,0.0,0.0,0.0,242.57260435038214,Colax Killé,3775,2,2.0,Killé,3.0,F,712,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3776_01,C/134/S,29.0,2.0,407.0,1987.0,1433.0,9.0,Sinon Gearitte,3776,1,1.0,Gearitte,1.0,C,134,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3777_01,B/147/S,35.0,0.0,0.0,0.0,0.0,0.0,Mareson Clunic,3777,1,1.0,Clunic,3.0,B,147,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3778_01,F/713/S,48.0,0.0,21.0,0.0,0.0,786.0,Geneen Morrencis,3778,1,1.0,Morrencis,6.0,F,713,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3779_01,F/714/S,24.0,1.0,677.0,13.0,10.0,0.0,Ambert Tranciams,3779,1,1.0,Tranciams,10.0,F,714,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3781_01,A/44/S,38.0,821.0,960.0,0.0,27.0,321.0,Sabit Spirfuent,3781,1,1.0,Spirfuent,2.0,A,44,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3783_01,F/780/P,51.0,183.0,0.0,1.0,0.0,1103.0,Hilly Wolffy,3783,1,1.0,Wolffy,9.0,F,780,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3784_01,G/618/P,72.0,0.0,375.483196239718,131.0,3721.0,108.0,Ale Morrencis,3784,1,1.0,Morrencis,6.0,G,618,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
3785_01,G/619/P,22.0,0.0,0.0,0.0,0.0,0.0,Viviay Hanner,3785,1,1.0,Hanner,12.0,G,619,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3786_01,E/252/S,38.0,195.06778665413535,0.0,1355.0,0.0,0.0,Fispot Birt,3786,1,2.0,Birt,10.0,E,252,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
3786_02,D/121/S,42.0,913.0,4.0,1.0,1465.0,0.0,Quan Birt,3786,2,2.0,Birt,10.0,D,121,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3787_01,F/716/S,55.0,0.0,0.0,0.0,0.0,0.0,Sugard Prie,3787,1,3.0,Prie,6.0,F,716,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3787_02,F/716/S,7.0,0.0,0.0,0.0,0.0,0.0,Smals Prie,3787,2,3.0,Prie,6.0,F,716,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
3787_03,D/122/S,28.81782945736434,132.0,75.0,849.0,0.0,0.0,Guls Prie,3787,3,3.0,Prie,6.0,D,122,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3788_01,D/127/P,25.0,519.0,0.0,284.0,0.0,0.0,Pikes Sesa,3788,1,1.0,Sesa,4.0,D,127,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3789_01,G/620/S,15.0,0.0,0.0,0.0,0.0,0.0,Juane Popelazquez,3789,1,1.0,Popelazquez,5.0,G,620,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3790_01,G/620/P,13.0,0.0,375.483196239718,0.0,251.73266745005876,0.0,Trick Meyersones,3790,1,1.0,Meyersones,7.0,G,620,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3793_01,G/622/S,23.0,0.0,0.0,0.0,0.0,0.0,Troyra Moodsey,3793,1,1.0,Moodsey,10.0,G,622,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3795_01,C/136/S,28.81782945736434,0.0,0.0,0.0,0.0,0.0,Muonus Clinarfork,3795,1,1.0,Clinarfork,4.0,C,136,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3796_01,B/121/P,33.0,90.0,5292.0,0.0,27.0,703.0,Dhena Semageary,3796,1,1.0,Semageary,2.0,B,121,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3797_01,B/122/P,26.0,0.0,0.0,0.0,0.0,0.0,Kleeiak Couseced,3797,1,1.0,Couseced,3.0,B,122,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3798_01,E/253/S,67.0,0.0,0.0,0.0,0.0,0.0,Castra Exibuctich,3798,1,1.0,Exibuctich,3.0,E,253,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3801_01,G/622/P,27.0,0.0,0.0,0.0,36.0,437.0,Mayne Leblanchez,3801,1,1.0,Leblanchez,4.0,G,622,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3803_01,F/782/P,33.0,25.0,0.0,1376.0,604.0,0.0,Sts Welte,3803,1,1.0,Welte,6.0,F,782,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3804_01,F/783/P,18.0,0.0,17.0,0.0,0.0,784.0,Vivia Harry,3804,1,1.0,Harry,5.0,F,783,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
3805_01,F/784/P,36.0,357.0,0.0,114.0,0.0,242.57260435038214,Frandy Pacerty,3805,1,1.0,Pacerty,5.0,F,784,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3807_01,G/623/S,18.0,0.0,0.0,0.0,0.0,0.0,Benew Barnolaney,3807,1,1.0,Barnolaney,6.0,G,623,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3810_01,G/624/S,51.0,406.0,0.0,53.0,0.0,350.0,Tera Trankliney,3810,1,1.0,Trankliney,6.0,G,624,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3811_01,F/786/P,54.0,0.0,0.0,0.0,0.0,0.0,Fisps Frasp,3811,1,2.0,Frasp,7.0,F,786,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3811_02,D/128/P,33.0,2224.0,0.0,13.0,15.0,0.0,Sters Frasp,3811,2,2.0,Frasp,7.0,D,128,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3812_01,F/717/S,18.0,14.0,651.0,11.0,17.0,242.57260435038214,Sonnie Floways,3812,1,1.0,Floways,4.0,F,717,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
3814_01,D/129/P,57.0,0.0,0.0,0.0,0.0,0.0,Etair Calazy,3814,1,1.0,Calazy,4.0,D,129,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3815_01,F/787/P,23.0,0.0,0.0,0.0,724.0,80.0,Tarah Patteraley,3815,1,1.0,Patteraley,4.0,F,787,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3816_01,E/225/P,24.0,58.0,0.0,4.0,789.0,54.0,Scotte Carterson,3816,1,1.0,Carterson,5.0,E,225,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3817_01,E/226/P,20.0,984.0,1.0,921.0,0.0,242.57260435038214,Poselk Reste,3817,1,1.0,Reste,4.0,E,226,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3818_01,,32.0,0.0,600.0,80.0,0.0,18.0,Rankie Hoodgers,3818,1,1.0,Hoodgers,6.0,Unknown,Unknown,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
3820_01,F/790/P,21.0,0.0,0.0,0.0,0.0,0.0,Unchal Ecre,3820,1,1.0,Ecre,1.0,F,790,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3821_01,,28.81782945736434,0.0,2.0,0.0,0.0,867.0,Violan Mcphernard,3821,1,1.0,Mcphernard,7.0,Unknown,Unknown,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
3822_01,F/718/S,41.0,0.0,122.0,0.0,104.0,486.0,Lyny Mcinton,3822,1,1.0,Mcinton,7.0,F,718,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3823_01,F/719/S,27.0,1192.0,0.0,0.0,0.0,0.0,Crisp Spore,3823,1,1.0,Spore,2.0,F,719,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3824_01,G/625/S,49.0,0.0,51.0,101.0,50.0,242.57260435038214,Byront Mclardson,3824,1,1.0,Mclardson,10.0,G,625,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3826_01,G/626/S,18.0,0.0,0.0,0.0,1565.0,224.0,Fanna Navages,3826,1,1.0,Navages,10.0,G,626,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
3830_01,G/627/S,34.0,71.0,0.0,242.0,393.0,0.0,Racey Powery,3830,1,1.0,Powery,10.0,G,627,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3831_01,D/123/S,72.0,799.0,0.0,190.0,68.0,0.0,Pikes Nan,3831,1,1.0,Nan,8.0,D,123,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3832_01,G/627/P,40.0,1387.0,614.0,1564.0,5.0,0.0,Bonyam Litthews,3832,1,1.0,Litthews,15.0,G,627,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3835_01,E/255/S,63.0,1.0,897.0,0.0,0.0,8.0,Berna Tersony,3835,1,1.0,Tersony,3.0,E,255,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3836_01,F/723/S,21.0,1060.0,0.0,91.0,0.0,0.0,Unknown,3836,1,1.0,Unknown,5.428117273048393,F,723,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3838_01,E/227/P,21.0,28.0,580.0,0.0,0.0,236.0,Billya Estiagosen,3838,1,1.0,Estiagosen,5.0,E,227,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3839_01,E/228/P,23.0,418.0,4.0,627.0,0.0,0.0,Puffes Kine,3839,1,1.0,Kine,2.0,E,228,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3841_01,F/793/P,31.0,1049.0,31.0,227.0,2.0,0.0,Goldch Kashe,3841,1,1.0,Kashe,6.0,F,793,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3842_01,F/794/P,41.0,312.0,89.0,44.0,0.0,252.0,Lynnee Vinston,3842,1,1.0,Vinston,4.0,F,794,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3846_01,G/630/P,15.0,0.0,0.0,0.0,0.0,0.0,Tracia Hahnstonsen,3846,1,1.0,Hahnstonsen,7.0,G,630,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
